position;location;teg;model;type;name;reg_number;serial_number;year;min_scale;max_scale;unit;mpi;previous_verification;result;certificate
КГС 201;Мос3;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;281778;2021;0;60;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498566
КГС 201;Мос3;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;281781;2022;0;60;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498332
КГС 201;Мос3;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;281776;2022;0;60;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498337
КГС 201;Мос3;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;281954;2022;0;60;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498563
КГС 201;Мос3;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;281796;2022;0;60;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498558
КГС 201;Мос3;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;203806;2022;0;25;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498559
КГС 201;Мос3;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;203863;2022;0;25;Па;24;31.10.2022;Годен; С-ГХЮ/31-10-2022/213498561
КГС 201;Мос3;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;203854;2022;0;25;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498562
КГС 201;Мос3;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;281918;2022;0;25;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498565
КГС 201;Мос3;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;281896;2022;0;25;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498564
КГС 201;Мос3;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;281932;2022;0;25;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498333
КГС 201;Мос3;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;281923;2022;0;25;Па;24;31.10.2022;Годен; С-ГХЮ/31-10-2022/213498334
КГС 201;Мос3;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;281922;2022;0;25;Па;24;31.10.2022;Годен; С-ГХЮ/31-10-2022/213498336
КГС 201;Мос3;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;281903;2022;0;25;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498335
КГС 201;Мос3;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;265920;2022;0;1,6;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498328
КГС 201;Мос3;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;265908;2022;0;1,6;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498327
КГС 201;Мос3;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;265934;2022;0;1,6;Па;24;31.10.2022;Годен; С-ГХЮ/31-10-2022/213498330
КГС 201;Мос3;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;265928;2022;0;1,6;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498331
КГС 201;Мос3;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;265915;2022;0;1,6;Па;24;31.10.2022;Годен; С-ГХЮ/31-10-2022/213498339
КГС 201;Мос3;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;265945;2022;0;1,6;Па;24;31.10.2022;Годен; С-ГХЮ/31-10-2022/213498338
КГС 201;Мос3;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;281945;2022;0;1,6;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498560
КГС 201;Мос3;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;281860;2022;0;16;Па;24;31.10.2022;Годен; С-ГХЮ/31-10-2022/213498556
КГС 201;Мос3;КГС;ТМ3;РОСМА;Манометры показывающие;25913-08;281864;2022;0;16;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498557
КГС 201;Мос3;КГС;ТПУ 0304;ЭЛЕМЕР ТПУ;Термопреобразователи универсальные;50519-17;50202217466;2021;-50;200;°С ;60;19.03.2021;Годен;С-ВСП/19-03-2021/46481478
КГС 201;Мос3;КГС;АИР-30МExd; ЭЛЕМЕР-АИР;Преобразователи давления измерительные ;67954-17;10218246;2021;0;60;Па;60;23.01.2024;Годен;С-ВСП/23-01-2024/311098373
КГС 201;Мос3;КГС;3051TG;Rosemount;Преобразователи давления измерительные;14061-10;4011725;2021;0;60;Па;36;01.02.2021;Годен;С-БМ/01-02-2021/33887715
КГС 201;Мос3;КГС;3051TG;Rosemount;Преобразователи давления измерительные;14061-10;4011706;2021;0;60;Па;36;01.02.2021;Годен; С-БМ/01-02-2021/33887703
КГС 201;Мос3;КГС;3051TG;Rosemount;Преобразователи давления измерительные;14061-10;4011693;2021;0;60;Па;36;01.02.2021;Годен; С-БМ/01-02-2021/33887701
КГС 201;Скважина №1;КГС;3Пм; ГиперФлоу; датчики комплексные с вычислителем расхода;15646-19;210604679;2021;4244;37562;м^(3)/ч;24;23.03.2024;Годен;С-ГХЮ/23-03-2024/332524127
КГС 201;Скважина №1;КГС;3Пм; ГиперФлоу; датчики комплексные с вычислителем расхода;15646-19;210404403;2021;4244;37562;м^(3)/ч;24;26.03.2023;Годен;С-ГХЮ/26-03-2023/239499948
КГС 201;Скважина №1;КГС;3Пм; ГиперФлоу; датчики комплексные с вычислителем расхода;15646-19;210404394;2021;4244;37562;м^(3)/ч;24;26.03.2023;Годен;С-ГХЮ/26-03-2023/239499947
КГС 201;Скважина №1;КГС;233.50;WIKA; манометры деформационные с трубчатой пружиной;55984-13;8972A61Q;2021;0;40;Па;24;31.10.2022;Годен; С-ГХЮ/31-10-2022/213498367
КГС 201;Скважина №1;КГС;233.50;WIKA; манометры деформационные с трубчатой пружиной;55984-13;8972HQB4;2021;0;40;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498366
КГС 201;Скважина №1;КГС;233.50;WIKA; манометры деформационные с трубчатой пружиной;55984-13;89723RHQ;2020;0;40;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498365
КГС 201;Скважина №1;КГС;233.50;WIKA; манометры деформационные с трубчатой пружиной;55984-13;8972HQAY;2021;0;40;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498364
КГС 201;Скважина №1;КГС;;СДВ-SMART;Преобразователи давления измерительные;61936-15;007433;2021;0;25;Па;60;12.08.2023;Годен; С-ДУС/12-08-2023/269537561
КГС 201;Скважина №1;КГС;;СДВ-SMART;Преобразователи давления измерительные;61936-15;013055;2021;0;25;Па;60;11.01.2024;Годен;С-ДУС/11-01-2024/306983358
КГС 201;Скважина №1;КГС;;СДВ-SMART;Преобразователи давления измерительные;61936-15;004986;2021;0;25;Па;60;27.04.2023;Годен;С-ДУС/27-04-2023/247051913
КГС 201;Скважина №1;КГС;ТСПУ 014.50;Термоприбор ТСПУ;Термопреобразователи с унифицированным выходным сигналом;46437-16;125;2021;-60;80;°С ;48;01.04.2021;Годен;С-ВЫХ/01-04-2021/52679804
КГС 201;Скважина №1;КГС;БТ-72.220 ;РОСМА;Термометры биметаллический;73393-18;3037397;2021;-30;70;°С ;36;19.06.2023;Годен; С-ГХЮ/19-06-2023/257470257
КГС 201;Скважина №2;КГС;3Пм; ГиперФлоу; датчики комплексные с вычислителем расхода;15646-19;210604658;2021;4244;37562;м^(3)/ч;24;23.03.2024;Годен; С-ГХЮ/23-03-2024/332524128
КГС 201;Скважина №2;КГС;3Пм; ГиперФлоу; датчики комплексные с вычислителем расхода;15646-19;210404363;2021;4244;37562;м^(3)/ч;24;26.03.2023;Годен; С-ГХЮ/26-03-2023/239499943
КГС 201;Скважина №2;КГС;3Пм; ГиперФлоу; датчики комплексные с вычислителем расхода;15646-19;210404369;2021;4244;37562;м^(3)/ч;24;26.03.2023;Годен;С-ГХЮ/26-03-2023/239499942
КГС 201;Скважина №2;КГС;233.50;WIKA; манометры деформационные с трубчатой пружиной;55984-13;8972D80L;2021;0;40;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498362
КГС 201;Скважина №2;КГС;233.50;WIKA; манометры деформационные с трубчатой пружиной;55984-13;8972A63L;2021;0;40;Па;24;31.10.2022;Годен; С-ГХЮ/31-10-2022/213498363
КГС 201;Скважина №2;КГС;233.50;WIKA; манометры деформационные с трубчатой пружиной;55984-13;8972D80M;2021;0;40;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498361
КГС 201;Скважина №2;КГС;233.50;WIKA; манометры деформационные с трубчатой пружиной;55984-13;8972A63I;2021;0;40;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498360
КГС 201;Скважина №2;КГС;;СДВ-SMART;Преобразователи давления измерительные;61935-15;013093;2021;0;25;Па;60;13.02.2024;Годен;С-ДУС/13-02-2024/317025833
КГС 201;Скважина №2;КГС;;СДВ-SMART;Преобразователи давления измерительные;61935-15;013114;2021;0;25;Па;60;18.01.2024;Годен;С-ДУС/18-01-2024/309442687
КГС 201;Скважина №2;КГС;;СДВ-SMART;Преобразователи давления измерительные;61935-15;013115;2021;0;25;Па;60;18.01.2024;Годен;С-ДУС/18-01-2024/309442689
КГС 201;Скважина №2;КГС;ТСПУ 014.50;Термоприбор ТСПУ;Термопреобразователи с унифицированным выходным сигналом;46437-16;129;2021;-60;80;°С ;48;01.04.2021;Годен;С-ВЫХ/01-04-2021/52679799
КГС 201;Скважина №2;КГС;БТ-72.220 ;РОСМА;Термометры биметаллический;73393-18;3037411;2021;-30;70;°С ;36;19.06.2023;Годен;С-ГХЮ/19-06-2023/257470258
КГС 201;Скважина №3;КГС;3Пм; ГиперФлоу; датчики комплексные с вычислителем расхода;15646-19;210504599;2021;4244;37562;м^(3)/ч;24;23.03.2024;Годен; С-ГХЮ/23-03-2024/332524129
КГС 201;Скважина №3;КГС;3Пм; ГиперФлоу; датчики комплексные с вычислителем расхода;15646-19;210404421;2021;4244;37562;м^(3)/ч;24;26.03.2023;Годен; С-ГХЮ/26-03-2023/239499938
КГС 201;Скважина №3;КГС;3Пм; ГиперФлоу; датчики комплексные с вычислителем расхода;15646-19;210404422;2021;4244;37562;м^(3)/ч;24;26.03.2023;Годен;С-ГХЮ/26-03-2023/239499937
КГС 201;Скважина №3;КГС;233.50;WIKA; манометры деформационные с трубчатой пружиной;55984-13;8972A62K;2021;0;40;Па;24;31.10.2022;Годен; С-ГХЮ/31-10-2022/213498359
КГС 201;Скважина №3;КГС;233.50;WIKA; манометры деформационные с трубчатой пружиной;55984-13;8972FQ4M;2021;0;40;Па;24;31.10.2022;Годен; С-ГХЮ/31-10-2022/213498358
КГС 201;Скважина №3;КГС;233.50;WIKA; манометры деформационные с трубчатой пружиной;55984-13;8972FQ3S;2021;0;40;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498357
КГС 201;Скважина №3;КГС;233.50;WIKA; манометры деформационные с трубчатой пружиной;55984-13;8972A63C;2021;0;40;Па;24;31.10.2022;Годен; С-ГХЮ/31-10-2022/213498356
КГС 201;Скважина №3;КГС;;СДВ-SMART;Преобразователи давления измерительные;61935-15;013097;2021;0;25;Па;60;14.02.2024;Годен;С-ДУС/14-02-2024/317026775
КГС 201;Скважина №3;КГС;;СДВ-SMART;Преобразователи давления измерительные;61935-15;013072;2021;0;25;Па;60;21.02.2024;Годен;С-ДУС/21-02-2024/318484652
КГС 201;Скважина №3;КГС;ТСПУ 014.50;Термоприбор ТСПУ;Термопреобразователи с унифицированным выходным сигналом;46437-16;136;2021;-60;80;°С ;48;01.04.2021;Годен; С-ВЫХ/01-04-2021/52679788
КГС 201;Скважина №3;КГС;БТ-72.220 ;РОСМА;Термометры биметаллический;73393-18;3037418;2021;-30;70;°С ;36;15.01.2023;Годен;С-ГХЮ/15-01-2023/222154099
КГС 201;Скважина №4;КГС;3Пм; ГиперФлоу; датчики комплексные с вычислителем расхода;15646-19;210404441;2021;4244;37562;м^(3)/ч;24;19.06.2023;Годен;С-ГХЮ/19-06-2023/257470259
КГС 201;Скважина №4;КГС;3Пм; ГиперФлоу; датчики комплексные с вычислителем расхода;15646-19;210404414;2021;4244;37562;м^(3)/ч;24;26.03.2023;Годен; С-ГХЮ/26-03-2023/239499933
КГС 201;Скважина №4;КГС;3Пм; ГиперФлоу; датчики комплексные с вычислителем расхода;15646-19;210404419;2021;4244;37562;м^(3)/ч;24;26.03.2023;Годен; С-ГХЮ/26-03-2023/239499931
КГС 201;Скважина №4;КГС;233.50;WIKA; манометры деформационные с трубчатой пружиной;55984-13;8972FQ3P;2021;0;40;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498355
КГС 201;Скважина №4;КГС;233.50;WIKA; манометры деформационные с трубчатой пружиной;55984-13;8972FQ4L;2021;0;40;Па;24;31.10.2022;Годен;С-ГХЮ/31-10-2022/213498354
КГС 201;Скважина №4;КГС;233.50;WIKA; манометры деформационные с трубчатой пружиной;55984-13;8972A639;2021;0;40;Па;24;31.10.2022;Годен; С-ГХЮ/31-10-2022/213498352
